"job_id";"sequence_number";"sequence_identifier";"full_name";"sequence_score";"bp_score";"cutoff_head";"cutoff_tail";"identity";"quality";"startpos";"stoppos";"ecolipos";"bps";"gene_bps";"turn";"lca_tax_embl_ebi_ena";"lca_tax_gtdb";"lca_tax_ltp";"lca_tax_rdp";"lca_tax_slv"
"1069639";"500";"OTU3500";"None";"0.96789";"77";"0";"0";"89.1667";"96";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069639";"501";"OTU3501";"None";"0.947954";"71";"0";"0";"83.4025";"94";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069639";"502";"OTU3502";"None";"0";"74";"0";"0";"100";"100";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Rhodopseudomonas;"
"1069639";"503";"OTU3503";"None";"0.928483";"75";"0";"0";"83.3333";"92";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069639";"504";"OTU3504";"None";"0.993916";"76";"0";"0";"97.9253";"99";"13861";"22570";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;";"Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;"
"1069639";"505";"OTU3505";"None";"0.975802";"75";"0";"0";"95.8333";"97";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Betaproteobacteria;unclassified_Betaproteobacteria;";"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Ellin6067;"
"1069639";"506";"OTU3506";"None";"0.987933";"75";"0";"0";"97.0833";"98";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae 1;Clostridium sensu stricto;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;"
"1069639";"507";"OTU3507";"None";"0.976284";"76";"0";"0";"93.3333";"97";"13861";"22570";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Planctomycetes"";Planctomycetia;Planctomycetales;Planctomycetaceae;";"Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;uncultured;"
"1069639";"508";"OTU3508";"None";"0.983978";"76";"0";"0";"87.9167";"98";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069639";"509";"OTU3509";"None";"0.96468";"74";"0";"0";"91.6667";"96";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069639";"510";"OTU3510";"None";"0.917099";"76";"0";"0";"89.5833";"91";"13861";"22570";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Gammaproteobacteria;unclassified_Gammaproteobacteria;";"Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;uncultured;"
"1069639";"511";"OTU3511";"None";"0.975533";"76";"0";"0";"95.4167";"97";"13861";"22570";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Rhizobiales;unclassified_Rhizobiales;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales Incertae Sedis;uncultured;"
"1069639";"512";"OTU3512";"None";"0.927855";"75";"0";"0";"91.25";"92";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069639";"513";"OTU3513";"None";"0.99432";"78";"0";"0";"96.6667";"99";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Actinobacteria"";Actinobacteria;Rubrobacteridae;Gaiellales;Gaiellaceae;Gaiella;";"Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;uncultured;"
"1069639";"514";"OTU3514";"None";"0.994053";"74";"0";"0";"95.4357";"99";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Bacteroidetes"";""Bacteroidia"";""Bacteroidales"";";"Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Lentimicrobiaceae;"
"1069639";"515";"OTU3515";"None";"0.994258";"72";"0";"0";"99.1667";"99";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;";"Bacteria;""Bacteroidetes"";Sphingobacteriia;""Sphingobacteriales"";Sphingobacteriaceae;Mucilaginibacter;";"Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;"
"1069639";"516";"OTU3516";"None";"0.987557";"78";"0";"0";"94.5833";"98";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas;";"Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;"
"1069639";"517";"OTU3517";"None";"0.983635";"71";"0";"0";"91.6667";"98";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;unclassified_Bacteria;";"Bacteria;Dependentiae;Babeliae;Babeliales;Babeliaceae;"
"1069639";"518";"OTU3518";"None";"0.981911";"76";"0";"0";"96.25";"98";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Betaproteobacteria;";"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;DSSD61;"
"1069639";"519";"OTU3519";"None";"0.937144";"76";"0";"0";"95.4167";"93";"13861";"22570";"533";"240";"240";"none";"Bacteria;Proteobacteria;Alphaproteobacteria;";"Unclassified;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsia;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Rickettsiales;Rickettsiaceae;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;"
"1069639";"520";"OTU3520";"None";"0.958151";"76";"0";"0";"90.4167";"95";"13861";"22570";"533";"240";"240";"none";"unclassified sequences;metagenomes;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Rhodospirillales;unclassified_Rhodospirillales;";"Bacteria;Proteobacteria;Alphaproteobacteria;uncultured;"
"1069639";"521";"OTU3521";"None";"0.971879";"79";"0";"0";"87.5";"97";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069639";"522";"OTU3522";"None";"0.971951";"77";"0";"0";"90.8333";"97";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;""Actinobacteria"";Actinobacteria;Rubrobacteridae;Solirubrobacterales;unclassified_Solirubrobacterales;";"Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;uncultured;"
"1069639";"523";"OTU3523";"None";"0";"77";"0";"0";"100";"100";"13861";"22569";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Armatimonadetes"";Armatimonadetes_gp5;";"Bacteria;Armatimonadota;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;"
"1069639";"524";"OTU3524";"None";"0.993966";"73";"0";"0";"91.25";"99";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069639";"525";"OTU3525";"None";"0.97304";"78";"0";"0";"92.5";"97";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069639";"526";"OTU3526";"None";"0.992636";"79";"0";"0";"95";"99";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Planctomycetes"";Planctomycetia;Planctomycetales;Planctomycetaceae;unclassified_Planctomycetaceae;";"Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;uncultured;"
"1069639";"527";"OTU3527";"None";"0.967739";"75";"0";"0";"88.3333";"96";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069639";"528";"OTU3528";"None";"0.946262";"73";"0";"0";"88.3333";"94";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069639";"529";"OTU3529";"None";"0.98787";"77";"0";"0";"99.5833";"98";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Bacteria;Proteobacteria;Gammaproteobacteria;Lysobacteriales;Lysobacteraceae;Pseudoxanthomonas;";"Bacteria;""Proteobacteria"";Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Pseudoxanthomonas;";"Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Pseudoxanthomonas;"
"1069639";"530";"OTU3530";"None";"0.94037";"79";"0";"0";"83.4711";"94";"13861";"22573";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Chloroflexi"";unclassified_""Chloroflexi"";";"Bacteria;Chloroflexi;Anaerolineae;SBR1031;"
"1069639";"531";"OTU3531";"None";"0.975698";"78";"0";"0";"91.6667";"97";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069639";"532";"OTU3532";"None";"0.914325";"75";"0";"0";"85.0622";"91";"13861";"22570";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Bacteroidetes"";Cytophagia;Cytophagales;unclassified_Cytophagales;";"Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;uncultured;"
"1069639";"533";"OTU3533";"None";"0.931487";"75";"0";"0";"79.5833";"93";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069639";"534";"OTU3534";"None";"0.993931";"74";"0";"0";"91.25";"99";"13861";"22570";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Bacteroidetes"";""Bacteroidia"";""Bacteroidales"";unclassified_""Bacteroidales"";";"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;SB-5;"
"1069639";"535";"OTU3535";"None";"0.978404";"75";"0";"0";"90.8333";"97";"13861";"22570";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Bacteroidetes"";Sphingobacteriia;""Sphingobacteriales"";Chitinophagaceae;unclassified_Chitinophagaceae;";"Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;"
"1069639";"536";"OTU3536";"None";"0";"76";"0";"0";"100";"100";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Verrucomicrobia"";Spartobacteria;Spartobacteria_genera_incertae_sedis;";"Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Candidatus Udaeobacter;"
"1069639";"537";"OTU3537";"None";"0.970005";"77";"0";"0";"94.1667";"97";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069639";"538";"OTU3538";"None";"0.976056";"78";"0";"0";"94.5833";"97";"13861";"22570";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Permianibacter;";"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Permianibacter;"
"1069639";"539";"OTU3539";"None";"0.989178";"73";"0";"0";"90.4959";"98";"13861";"22570";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Parcubacteria;Parcubacteria_genera_incertae_sedis;";"Bacteria;Patescibacteria;Parcubacteria;Candidatus Zambryskibacteria;"
"1069639";"540";"OTU3540";"None";"0.989";"74";"0";"0";"90.8333";"98";"13861";"22570";"533";"240";"240";"none";"unclassified sequences;metagenomes;";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Proteobacteria;Gammaproteobacteria;Piscirickettsiales;Piscirickettsiaceae;Candidatus Endoecteinascidia;"
"1069639";"541";"OTU3541";"None";"0.980927";"77";"0";"0";"92.9167";"98";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;";"Bacteria;Spirochaetota;Leptospirae;Leptospirales;Leptospiraceae;Leptospira;"
"1069639";"542";"OTU3542";"None";"0.866832";"68";"0";"0";"76.3485";"86";"13861";"22573";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069639";"543";"OTU3543";"None";"0.987775";"76";"0";"0";"95.8333";"98";"13861";"22570";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Betaproteobacteria;";"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;"
"1069639";"544";"OTU3544";"None";"0.987665";"75";"0";"0";"91.6667";"98";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069639";"545";"OTU3545";"None";"0.797173";"62";"0";"0";"67.2199";"79";"13861";"22569";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069639";"546";"OTU3546";"None";"0.974211";"74";"0";"0";"94.5833";"97";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;""Bacteroidetes"";Cytophagia;Cytophagales;Chryseolinea;";"Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;uncultured;"
"1069639";"547";"OTU3547";"None";"0.996913";"76";"0";"0";"97.0833";"99";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Rhodospirillales;unclassified_Rhodospirillales;";"Bacteria;Proteobacteria;Alphaproteobacteria;Reyranellales;Reyranellaceae;uncultured;"
"1069639";"548";"OTU3548";"None";"0.958726";"75";"0";"0";"85.4772";"95";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069639";"549";"OTU3549";"None";"0.599577";"42";"0";"0";"47.5309";"59";"2523";"6106";"145";"240";"240";"reversed and complemented";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069639";"550";"OTU3550";"None";"0.946359";"75";"0";"0";"90.8333";"94";"13861";"22570";"533";"240";"240";"none";"unclassified sequences;metagenomes;";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;WPS-2;"
"1069639";"551";"OTU3551";"None";"0.977024";"75";"0";"0";"87.9167";"97";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069639";"552";"OTU3552";"None";"0.974495";"74";"0";"0";"94.1667";"97";"13861";"22570";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Vampirovibrio;";"Bacteria;Cyanobacteria;Vampirivibrionia;Vampirovibrionales;Vampirovibrionaceae;Vampirovibrio;"
"1069639";"553";"OTU3553";"None";"0.994021";"75";"0";"0";"93.3333";"99";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Bacteroidetes"";unclassified_""Bacteroidetes"";";"Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;AKYH767;"
"1069639";"554";"OTU3554";"None";"0.963588";"75";"0";"0";"92.562";"96";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069639";"555";"OTU3555";"None";"0.979253";"75";"0";"0";"96.25";"97";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;"
"1069639";"556";"OTU3556";"None";"0.977957";"78";"0";"0";"97.9167";"97";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Gemmataceae;Zavarzinella;";"Bacteria;""Planctomycetes"";Planctomycetia;Planctomycetales;Planctomycetaceae;Zavarzinella;";"Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Zavarzinella;"
"1069639";"557";"OTU3557";"None";"0.952743";"76";"0";"0";"92.0833";"95";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Acidobacteria"";Acidobacteria_Gp3;unclassified_Acidobacteria_Gp3;";"Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Bryobacter;"
"1069639";"558";"OTU3558";"None";"0.93541";"72";"0";"0";"85";"93";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069639";"559";"OTU3559";"None";"0.995881";"77";"0";"0";"88.7967";"99";"13861";"22570";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Armatimonadetes"";unclassified_""Armatimonadetes"";";"Bacteria;Armatimonadota;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;"
"1069639";"560";"OTU3560";"None";"0.989114";"77";"0";"0";"97.9167";"98";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;";"Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Niveispirillum;"
"1069639";"561";"OTU3561";"None";"0.987624";"77";"0";"0";"96.25";"98";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;";"Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;"
"1069639";"562";"OTU3562";"None";"0.905114";"64";"0";"0";"91.6667";"90";"13861";"22570";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Betaproteobacteria;unclassified_Betaproteobacteria;";"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;mle1-7;"
"1069639";"563";"OTU3563";"None";"0.981095";"74";"0";"0";"91.6667";"98";"13861";"22570";"533";"240";"240";"none";"unclassified sequences;metagenomes;";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Patescibacteria;Parcubacteria;Candidatus Kaiserbacteria;"
"1069639";"564";"OTU3564";"None";"0.99112";"77";"0";"0";"95.4167";"99";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Verrucomicrobia"";Subdivision3;Subdivision3_genera_incertae_sedis;";"Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;"
"1069639";"565";"OTU3565";"None";"0.98566";"76";"0";"0";"97.0833";"98";"13861";"22570";"533";"240";"240";"none";"Bacteria;Verrucomicrobia;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Verrucomicrobia"";Subdivision3;Subdivision3_genera_incertae_sedis;";"Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;DEV008;"
"1069639";"566";"OTU3566";"None";"0.990732";"77";"0";"0";"96.6667";"99";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Deltaproteobacteria;Myxococcales;Sorangiineae;Labilitrichaceae;Labilithrix;";"Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Pajaroellobacter;"
"1069639";"567";"OTU3567";"None";"0.994039";"74";"0";"0";"94.1667";"99";"13861";"22570";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Gammaproteobacteria;unclassified_Gammaproteobacteria;";"Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;uncultured;"
"1069639";"568";"OTU3568";"None";"0.994031";"77";"0";"0";"96.25";"99";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Gammaproteobacteria;";"Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;uncultured;"
"1069639";"569";"OTU3569";"None";"0.95389";"76";"0";"0";"78.3333";"95";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069639";"570";"OTU3570";"None";"0";"78";"0";"0";"100";"100";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacterineae;Nocardioidaceae;Nocardioides;";"Bacteria;""Actinobacteria"";Actinobacteria;Actinobacteridae;Actinomycetales;Propionibacterineae;Nocardioidaceae;Nocardioides;";"Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;"
"1069639";"571";"OTU3571";"None";"0.971203";"77";"0";"0";"94.5833";"97";"13861";"22570";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Betaproteobacteria;Burkholderiales;";"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;MWH-UniP1 aquatic group;"
"1069639";"572";"OTU3572";"None";"0.978788";"73";"0";"0";"97.9167";"97";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;Nitrosomonas;";"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Nitrosomonas;"
"1069639";"573";"OTU3573";"None";"0.993815";"76";"0";"0";"90.8714";"99";"13861";"22573";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;unclassified_Alphaproteobacteria;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;uncultured;"
"1069639";"574";"OTU3574";"None";"0.949481";"72";"0";"0";"85";"94";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069639";"575";"OTU3575";"None";"0.873604";"74";"0";"0";"83.75";"87";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069639";"576";"OTU3576";"None";"0.901782";"76";"0";"0";"78.8382";"90";"13861";"22570";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;unclassified_Bacteria;";"Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;uncultured;"
"1069639";"577";"OTU3577";"None";"0.974411";"78";"0";"0";"97.5";"97";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;Cyanobacteria/Chloroplast;Cyanobacteria;Family II;GpIIa;";"Bacteria;Cyanobacteria;Cyanobacteriia;Synechococcales;Cyanobiaceae;Cyanobium PCC-6307;"
"1069639";"578";"OTU3578";"None";"0.957869";"75";"0";"0";"90.8333";"95";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069639";"579";"OTU3579";"None";"0.946662";"71";"0";"0";"84.1667";"94";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069639";"580";"OTU3580";"None";"0.979108";"75";"0";"0";"90.4167";"97";"13861";"22570";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Verrucomicrobia"";Spartobacteria;Terrimicrobium;";"Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;"
"1069639";"581";"OTU3581";"None";"0.977653";"76";"0";"0";"96.6667";"97";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069639";"582";"OTU3582";"None";"0.994424";"76";"0";"0";"90.4167";"99";"13861";"22569";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"
"1069639";"583";"OTU3583";"None";"0";"76";"0";"0";"100";"100";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Hydrotalea;";"Bacteria;""Bacteroidetes"";Sphingobacteriia;""Sphingobacteriales"";Chitinophagaceae;";"Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;"
"1069639";"584";"OTU3584";"None";"0.975071";"74";"0";"0";"87.9167";"97";"13861";"22570";"533";"240";"240";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;";"Unclassified;"
"1069639";"585";"OTU3585";"None";"0.981418";"75";"0";"0";"97.0833";"98";"13861";"22570";"533";"240";"240";"none";"Bacteria;";"Unclassified;";"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;";"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;"
"1069639";"586";"OTU3586";"None";"0.98797";"78";"0";"0";"93.3333";"98";"13861";"22570";"533";"240";"240";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Planctomycetes"";Planctomycetia;Planctomycetales;Planctomycetaceae;Gemmata;";"Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Fimbriiglobus;"
